hospital,rating,review_text,datetime,cleaned_text,translated_text,lemmatized_text,Sentiment_Label,Sentiment_Score
Mediclinic_City_Hospital,5.0,"I would like to commend Dr. Natasha Shah, one of the best doctors I have ever interacted with here in Dubai. She is very easy to talk to, genuinely empathetic, and it is clear that she truly cares for her patients. I also wish to express my appreciation to the rest of the Mediclinic team who assisted me — Ms. Apple, Ms. Jena, Ms. Luz, and Ms. Kristine — who conducted my ultrasound with great professionalism. They were very attentive, pleasant to talk to, and made the entire experience comfortable. Thank you for your outstanding care and service.",a month ago,i would like to commend dr natasha shah one of the best doctors i have ever interacted with here in dubai she is very easy to talk to genuinely empathetic and it is clear that she truly cares for her patients i also wish to express my appreciation to the rest of the mediclinic team who assisted me ms apple ms jena ms luz and ms kristine who conducted my ultrasound with great professionalism they were very attentive pleasant to talk to and made the entire experience comfortable thank you for your outstanding care and service,i would like to commend dr natasha shah one of the best doctors i have ever interacted with here in dubai she is very easy to talk to genuinely empathetic and it is clear that she truly cares for her patients i also wish to express my appreciation to the rest of the mediclinic team who assisted me ms apple ms jena ms luz and ms kristine who conducted my ultrasound with great professionalism they were very attentive pleasant to talk to and made the entire experience comfortable thank you for your outstanding care and service,I would like to commend dr natasha shah one of the good doctor I have ever interact with here in dubai she be very easy to talk to genuinely empathetic and it be clear that she truly care for her patient I also wish to express my appreciation to the rest of the mediclinic team who assist I ms apple ms jena ms luz and ms kristine who conduct my ultrasound with great professionalism they be very attentive pleasant to talk to and make the entire experience comfortable thank you for your outstanding care and service,POSITIVE,0.9998188614845276
Mediclinic_City_Hospital,5.0,"We are truly grateful to Ms. Kameela Fortune, Physiotherapist for being a great support throughout my husband’s recovery journey. Her spontaneous ability to identify the root of the problem and her exceptional skills in resolving it made a remarkable difference. Her reassuring words and guidance gave us the strength and confidence we needed during the healing process. We’re really glad we found her — she’s truly dedicated, knowledgeable, and compassionate. It was a wonderful experience, and we highly recommend her to anyone seeking expert physiotherapy care.",4 weeks ago,we are truly grateful to ms kameela fortune physiotherapist for being a great support throughout my husband s recovery journey her spontaneous ability to identify the root of the problem and her exceptional skills in resolving it made a remarkable difference her reassuring words and guidance gave us the strength and confidence we needed during the healing process we re really glad we found her she s truly dedicated knowledgeable and compassionate it was a wonderful experience and we highly recommend her to anyone seeking expert physiotherapy care,we are truly grateful to ms kameela fortune physiotherapist for being a great support throughout my husband s recovery journey her spontaneous ability to identify the root of the problem and her exceptional skills in resolving it made a remarkable difference her reassuring words and guidance gave us the strength and confidence we needed during the healing process we re really glad we found her she s truly dedicated knowledgeable and compassionate it was a wonderful experience and we highly recommend her to anyone seeking expert physiotherapy care,we be truly grateful to ms kameela fortune physiotherapist for be a great support throughout my husband s recovery journey her spontaneous ability to identify the root of the problem and her exceptional skill in resolve it make a remarkable difference her reassure word and guidance give we the strength and confidence we need during the healing process we re really glad we find she she s truly dedicated knowledgeable and compassionate it be a wonderful experience and we highly recommend she to anyone seek expert physiotherapy care,POSITIVE,0.9998487234115601
Mediclinic_City_Hospital,5.0,"Excellent experience. Came in to the City Hospital branch with flu symptoms and was seen quickly. Swab test results were ready in about an hour. Dr. Mohammed Ansary was personable, thorough, and gave clear, practical medical advice tailored to my needs. Highly recommended for efficient and professional care.",a week ago,excellent experience came in to the city hospital branch with flu symptoms and was seen quickly swab test results were ready in about an hour dr mohammed ansary was personable thorough and gave clear practical medical advice tailored to my needs highly recommended for efficient and professional care,excellent experience came in to the city hospital branch with flu symptoms and was seen quickly swab test results were ready in about an hour dr mohammed ansary was personable thorough and gave clear practical medical advice tailored to my needs highly recommended for efficient and professional care,excellent experience come in to the city hospital branch with flu symptom and be see quickly swab test result be ready in about an hour dr mohammed ansary be personable thorough and give clear practical medical advice tailor to my need highly recommend for efficient and professional care,POSITIVE,0.9777612686157227
Mediclinic_City_Hospital,5.0,"I had a wonderful experience delivering my first baby at this hospital.
Right from consulting with Dr. Kavita Goswami, Gynecology and Dr. Shanti Sairam to delivery under the midwives and nurses (Daniella, Akanisi, Celine, Rachelle) the care and professionalism shown by the entire staff was truly outstanding.

Dr. Kavita’s calm demeanor and reassurance made a world of difference during my pregnancy. I felt completely supported and well-informed at every stage.

I must comment on the post care and attentiveness of Dr. Bharati Ramakrishna and Dr. Ghassan Nakib- Excellent team, very timely and proactive action taken in critical conditions. 🙏🏼

The facilities are modern and well-maintained- valet for car parking, good coffee house/snacks in the premises, close to metro. Appointments are on time- everything taken care on the app.  Excellent prenatal education by Serena.

Strongly recommend!",5 months ago,i had a wonderful experience delivering my first baby at this hospital right from consulting with dr kavita goswami gynecology and dr shanti sairam to delivery under the midwives and nurses daniella akanisi celine rachelle the care and professionalism shown by the entire staff was truly outstanding dr kavita s calm demeanor and reassurance made a world of difference during my pregnancy i felt completely supported and well informed at every stage i must comment on the post care and attentiveness of dr bharati ramakrishna and dr ghassan nakib excellent team very timely and proactive action taken in critical conditions the facilities are modern and well maintained valet for car parking good coffee house snacks in the premises close to metro appointments are on time everything taken care on the app excellent prenatal education by serena strongly recommend,i had a wonderful experience delivering my first baby at this hospital right from consulting with dr kavita goswami gynecology and dr shanti sairam to delivery under the midwives and nurses daniella akanisi celine rachelle the care and professionalism shown by the entire staff was truly outstanding dr kavita s calm demeanor and reassurance made a world of difference during my pregnancy i felt completely supported and well informed at every stage i must comment on the post care and attentiveness of dr bharati ramakrishna and dr ghassan nakib excellent team very timely and proactive action taken in critical conditions the facilities are modern and well maintained valet for car parking good coffee house snacks in the premises close to metro appointments are on time everything taken care on the app excellent prenatal education by serena strongly recommend,I have a wonderful experience deliver my first baby at this hospital right from consult with dr kavita goswami gynecology and dr shanti sairam to delivery under the midwife and nurse daniella akanisi celine rachelle the care and professionalism show by the entire staff be truly outstanding dr kavita s calm demeanor and reassurance make a world of difference during my pregnancy I feel completely support and well inform at every stage I must comment on the post care and attentiveness of dr bharati ramakrishna and dr ghassan nakib excellent team very timely and proactive action take in critical condition the facility be modern and well maintain valet for car parking good coffee house snack in the premise close to metro appointment be on time everything take care on the app excellent prenatal education by serena strongly recommend,POSITIVE,0.999804675579071
Mediclinic_City_Hospital,5.0,"From the start of my pregnancy up to my delivery, the services were so amazing! They put so much care and effort to every patient. Politely asking what I need and providing the necessities I needed. The doctors and nurses are so caring even the food service is amazing. Special thanks to Doctor Kashia and team for making me safe and my baby. Will definitely recommend this hospital.",a month ago,from the start of my pregnancy up to my delivery the services were so amazing they put so much care and effort to every patient politely asking what i need and providing the necessities i needed the doctors and nurses are so caring even the food service is amazing special thanks to doctor kashia and team for making me safe and my baby will definitely recommend this hospital,from the start of my pregnancy up to my delivery the services were so amazing they put so much care and effort to every patient politely asking what i need and providing the necessities i needed the doctors and nurses are so caring even the food service is amazing special thanks to doctor kashia and team for making me safe and my baby will definitely recommend this hospital,from the start of my pregnancy up to my delivery the service be so amazing they put so much care and effort to every patient politely ask what I need and provide the necessity I need the doctor and nurse be so care even the food service be amazing special thank to doctor kashia and team for make I safe and my baby will definitely recommend this hospital,POSITIVE,0.9997866749763489
Mediclinic_City_Hospital,5.0,"I had an excellent experience with Dr Sweeney. He was very professional, patient, and thorough in explaining my condition and treatment options. The consultation was well-organized, and the doctor took the time to listen carefully to my concerns. I felt confident and reassured throughout the process. Highly recommend for anyone dealing with digestive or stomach-related issues.",a month ago,i had an excellent experience with dr sweeney he was very professional patient and thorough in explaining my condition and treatment options the consultation was well organized and the doctor took the time to listen carefully to my concerns i felt confident and reassured throughout the process highly recommend for anyone dealing with digestive or stomach related issues,i had an excellent experience with dr sweeney he was very professional patient and thorough in explaining my condition and treatment options the consultation was well organized and the doctor took the time to listen carefully to my concerns i felt confident and reassured throughout the process highly recommend for anyone dealing with digestive or stomach related issues,I have an excellent experience with dr sweeney he be very professional patient and thorough in explain my condition and treatment option the consultation be well organized and the doctor take the time to listen carefully to my concern I feel confident and reassure throughout the process highly recommend for anyone deal with digestive or stomach relate issue,POSITIVE,0.9995417594909668
Mediclinic_City_Hospital,5.0,"I would like to express my heartfelt thanks to Dr. Kavita Goswami for taking such good care of me after I was transferred to her in the middle of my pregnancy. She was incredibly approachable and easy to talk to, which made every conversation feel light and comfortable. I never felt any pressure when speaking with her, only genuine care and kindness. She truly is such a sweet and compassionate doctor.",3 weeks ago,i would like to express my heartfelt thanks to dr kavita goswami for taking such good care of me after i was transferred to her in the middle of my pregnancy she was incredibly approachable and easy to talk to which made every conversation feel light and comfortable i never felt any pressure when speaking with her only genuine care and kindness she truly is such a sweet and compassionate doctor,i would like to express my heartfelt thanks to dr kavita goswami for taking such good care of me after i was transferred to her in the middle of my pregnancy she was incredibly approachable and easy to talk to which made every conversation feel light and comfortable i never felt any pressure when speaking with her only genuine care and kindness she truly is such a sweet and compassionate doctor,I would like to express my heartfelt thank to dr kavita goswami for take such good care of I after I be transfer to she in the middle of my pregnancy she be incredibly approachable and easy to talk to which make every conversation feel light and comfortable I never feel any pressure when speak with her only genuine care and kindness she truly be such a sweet and compassionate doctor,POSITIVE,0.9992086291313171
Mediclinic_City_Hospital,5.0,"My appreciation and gratitude goes to Dr. Sreela Nair for an extremely rich, professional and engaging session about my Diet plans, as a follow up to my annual executive health check up results. Since I am an Asian and a Vegetarian, she was able to better understand my concerns and give viable suggestions. A 20 minute session as was originally plan lasted for over 80 mins and Dr. Nair was patient and empathetic at all times. Instead of suggesting many tests and complete changes to food habits, Dr. Advised absolutely no test or major changes in lifestyle, rather gradually to adapt it. Diet, together with physical and mental well being were discussed. She followed a holistic approach, backed with scientific explanations. None of the recommendations seemed baseless or refutable and were easy to implement…. Loved the open conversation, your energy and passion into this topic. Would highly recommend you to my friends and family, since Diet is no longer a health topic but a well-being one…. Can’t thank you enough!! 🙏",3 weeks ago,my appreciation and gratitude goes to dr sreela nair for an extremely rich professional and engaging session about my diet plans as a follow up to my annual executive health check up results since i am an asian and a vegetarian she was able to better understand my concerns and give viable suggestions a 20 minute session as was originally plan lasted for over 80 mins and dr nair was patient and empathetic at all times instead of suggesting many tests and complete changes to food habits dr advised absolutely no test or major changes in lifestyle rather gradually to adapt it diet together with physical and mental well being were discussed she followed a holistic approach backed with scientific explanations none of the recommendations seemed baseless or refutable and were easy to implement loved the open conversation your energy and passion into this topic would highly recommend you to my friends and family since diet is no longer a health topic but a well being one can t thank you enough,my appreciation and gratitude goes to dr sreela nair for an extremely rich professional and engaging session about my diet plans as a follow up to my annual executive health check up results since i am an asian and a vegetarian she was able to better understand my concerns and give viable suggestions a 20 minute session as was originally plan lasted for over 80 mins and dr nair was patient and empathetic at all times instead of suggesting many tests and complete changes to food habits dr advised absolutely no test or major changes in lifestyle rather gradually to adapt it diet together with physical and mental well being were discussed she followed a holistic approach backed with scientific explanations none of the recommendations seemed baseless or refutable and were easy to implement loved the open conversation your energy and passion into this topic would highly recommend you to my friends and family since diet is no longer a health topic but a well being one can t thank you enough,my appreciation and gratitude go to dr sreela nair for an extremely rich professional and engaging session about my diet plan as a follow up to my annual executive health check up result since I be an asian and a vegetarian she be able to well understand my concern and give viable suggestion a 20 minute session as be originally plan last for over 80 min and dr nair be patient and empathetic at all time instead of suggest many test and complete change to food habit dr advise absolutely no test or major change in lifestyle rather gradually to adapt it diet together with physical and mental well be be discuss she follow a holistic approach back with scientific explanation none of the recommendation seem baseless or refutable and be easy to implement love the open conversation your energy and passion into this topic would highly recommend you to my friend and family since diet be no long a health topic but a well be one can t thank you enough,POSITIVE,0.9987084865570068
Mediclinic_City_Hospital,5.0,"We delivered our baby girl in the hospital under the able and warm guidance of dr kavita goswami. We choose the hospital for being the family friendly hospital initiative certified, took the lovely maternity tour offered by the hospital and finally felt at ease after meeting dr kavita. Starting from the way shes comes and greets you in the waiting area for all her consultations to holding your hand and then ur baby for the first time, we felt we had a family member treating us… such warmth is unbelievable. And last but not least, shes the most responsive doctor we have ever met. From easing our fears and questions late night/ post office/ anytime we were worried to ensuring we have the right and preferred medical supplies from pharmacy, shes goes way beyond her Job description to treat her patients, medically, emotionally and psychologically!!! God bless her!!! And dubai is lucky to have an NHS expert like her!",2 months ago,we delivered our baby girl in the hospital under the able and warm guidance of dr kavita goswami we choose the hospital for being the family friendly hospital initiative certified took the lovely maternity tour offered by the hospital and finally felt at ease after meeting dr kavita starting from the way shes comes and greets you in the waiting area for all her consultations to holding your hand and then ur baby for the first time we felt we had a family member treating us such warmth is unbelievable and last but not least shes the most responsive doctor we have ever met from easing our fears and questions late night post office anytime we were worried to ensuring we have the right and preferred medical supplies from pharmacy shes goes way beyond her job description to treat her patients medically emotionally and psychologically god bless her and dubai is lucky to have an nhs expert like her,we delivered our baby girl in the hospital under the able and warm guidance of dr kavita goswami we choose the hospital for being the family friendly hospital initiative certified took the lovely maternity tour offered by the hospital and finally felt at ease after meeting dr kavita starting from the way shes comes and greets you in the waiting area for all her consultations to holding your hand and then ur baby for the first time we felt we had a family member treating us such warmth is unbelievable and last but not least shes the most responsive doctor we have ever met from easing our fears and questions late night post office anytime we were worried to ensuring we have the right and preferred medical supplies from pharmacy shes goes way beyond her job description to treat her patients medically emotionally and psychologically god bless her and dubai is lucky to have an nhs expert like her,we deliver our baby girl in the hospital under the able and warm guidance of dr kavita goswami we choose the hospital for be the family friendly hospital initiative certify take the lovely maternity tour offer by the hospital and finally feel at ease after meet dr kavita start from the way she s come and greet you in the wait area for all her consultation to hold your hand and then ur baby for the first time we feel we have a family member treat we such warmth be unbelievable and last but not least she s the most responsive doctor we have ever meet from ease our fear and question late night post office anytime we be worried to ensure we have the right and preferred medical supply from pharmacy she s go way beyond her job description to treat her patient medically emotionally and psychologically god bless she and dubai be lucky to have an nhs expert like she,POSITIVE,0.9983306527137756
Mediclinic_City_Hospital,5.0,"I recently gave birth at this hospital and sincerely recommend the facility and its team.

Although the induction was challenging, the cesarean section went smoothly: the team was caring and supportive, and we were able to stay together as a family throughout, without ever being separated, which was very important to us.

The medical follow-up for our baby was excellent from start to finish. The whole team was extremely careful about the baby’s health and never took any risks.

Thank you again to the entire team for their kindness and professionalism.",3 months ago,i recently gave birth at this hospital and sincerely recommend the facility and its team although the induction was challenging the cesarean section went smoothly the team was caring and supportive and we were able to stay together as a family throughout without ever being separated which was very important to us the medical follow up for our baby was excellent from start to finish the whole team was extremely careful about the baby s health and never took any risks thank you again to the entire team for their kindness and professionalism,i recently gave birth at this hospital and sincerely recommend the facility and its team although the induction was challenging the cesarean section went smoothly the team was caring and supportive and we were able to stay together as a family throughout without ever being separated which was very important to us the medical follow up for our baby was excellent from start to finish the whole team was extremely careful about the baby s health and never took any risks thank you again to the entire team for their kindness and professionalism,I recently give birth at this hospital and sincerely recommend the facility and its team although the induction be challenge the cesarean section go smoothly the team be care and supportive and we be able to stay together as a family throughout without ever be separate which be very important to we the medical follow up for our baby be excellent from start to finish the whole team be extremely careful about the baby s health and never take any risk thank you again to the entire team for their kindness and professionalism,POSITIVE,0.9997467398643494
Mediclinic_City_Hospital,5.0,"I had an excellent experience at Mediclinic City Hospital. The staff were highly professional, kind, and attentive throughout my visit. From the reception team to the nurses and doctors, everyone made me feel comfortable and well cared for. The hospital is very clean, modern, and well-organized, which really adds to the confidence in their services.

The doctors took the time to listen carefully, explain everything in detail, and provide the best treatment options. The nursing staff were also very supportive and prompt in attending to any needs.

Overall, I felt reassured and confident in the quality of care provided. I would definitely recommend Mediclinic City Hospital to anyone looking for excellent healthcare in Dubai.",2 months ago,i had an excellent experience at mediclinic city hospital the staff were highly professional kind and attentive throughout my visit from the reception team to the nurses and doctors everyone made me feel comfortable and well cared for the hospital is very clean modern and well organized which really adds to the confidence in their services the doctors took the time to listen carefully explain everything in detail and provide the best treatment options the nursing staff were also very supportive and prompt in attending to any needs overall i felt reassured and confident in the quality of care provided i would definitely recommend mediclinic city hospital to anyone looking for excellent healthcare in dubai,i had an excellent experience at mediclinic city hospital the staff were highly professional kind and attentive throughout my visit from the reception team to the nurses and doctors everyone made me feel comfortable and well cared for the hospital is very clean modern and well organized which really adds to the confidence in their services the doctors took the time to listen carefully explain everything in detail and provide the best treatment options the nursing staff were also very supportive and prompt in attending to any needs overall i felt reassured and confident in the quality of care provided i would definitely recommend mediclinic city hospital to anyone looking for excellent healthcare in dubai,I have an excellent experience at mediclinic city hospital the staff be highly professional kind and attentive throughout my visit from the reception team to the nurse and doctor everyone make I feel comfortable and well care for the hospital be very clean modern and well organize which really add to the confidence in their service the doctor take the time to listen carefully explain everything in detail and provide the good treatment option the nursing staff be also very supportive and prompt in attend to any need overall I feel reassured and confident in the quality of care provide I would definitely recommend mediclinic city hospital to anyone look for excellent healthcare in dubai,POSITIVE,0.9996957778930664
Mediclinic_City_Hospital,5.0,"I brought my mother in for an appointment with Dr. Mohammed Ansary at Mediclinic City Hospital. His ability to explain things clearly and simply to her, despite her not being a 100% comfortable speaking in English, made her feel heard. Dr. Ansary was patient, kind and attentive throughout the appointment. His close follow-up with patients is a testament to his dedication to them.",2 weeks ago,i brought my mother in for an appointment with dr mohammed ansary at mediclinic city hospital his ability to explain things clearly and simply to her despite her not being a 100 comfortable speaking in english made her feel heard dr ansary was patient kind and attentive throughout the appointment his close follow up with patients is a testament to his dedication to them,i brought my mother in for an appointment with dr mohammed ansary at mediclinic city hospital his ability to explain things clearly and simply to her despite her not being a 100 comfortable speaking in english made her feel heard dr ansary was patient kind and attentive throughout the appointment his close follow up with patients is a testament to his dedication to them,I bring my mother in for an appointment with dr mohammed ansary at mediclinic city hospital his ability to explain thing clearly and simply to she despite she not be a 100 comfortable speak in english make her feel hear dr ansary be patient kind and attentive throughout the appointment his close follow up with patient be a testament to his dedication to they,POSITIVE,0.9982151985168457
Mediclinic_City_Hospital,5.0,"I had been struggling with my health for a long time without understanding what was going on. Dr. Mohammed Ansary (Family Medicine) at the Mediclinic City Hospital Location was recommended to me, and from the very beginning of my first visit I could see why. He spent over an hour explaining everything in detail—both positives and negatives—making sure I left fully informed and with the comfort of knowing I wasn’t starting this journey alone. He genuinely cares for his patients’ well-being, speaks with the warmth of a friend rather than just as a doctor, and always follows up. He’s approachable, easy to talk to, and truly goes above and beyond for his patients. He’ll continue to be my go-to as I can’t say enough good things about him. Highly recommend.",a month ago,i had been struggling with my health for a long time without understanding what was going on dr mohammed ansary family medicine at the mediclinic city hospital location was recommended to me and from the very beginning of my first visit i could see why he spent over an hour explaining everything in detail both positives and negatives making sure i left fully informed and with the comfort of knowing i wasn t starting this journey alone he genuinely cares for his patients well being speaks with the warmth of a friend rather than just as a doctor and always follows up he s approachable easy to talk to and truly goes above and beyond for his patients he ll continue to be my go to as i can t say enough good things about him highly recommend,i had been struggling with my health for a long time without understanding what was going on dr mohammed ansary family medicine at the mediclinic city hospital location was recommended to me and from the very beginning of my first visit i could see why he spent over an hour explaining everything in detail both positives and negatives making sure i left fully informed and with the comfort of knowing i wasn t starting this journey alone he genuinely cares for his patients well being speaks with the warmth of a friend rather than just as a doctor and always follows up he s approachable easy to talk to and truly goes above and beyond for his patients he ll continue to be my go to as i can t say enough good things about him highly recommend,I have be struggle with my health for a long time without understand what be go on dr mohammed ansary family medicine at the mediclinic city hospital location be recommend to I and from the very beginning of my first visit I could see why he spend over an hour explain everything in detail both positive and negative make sure I leave fully informed and with the comfort of know i wasn t start this journey alone he genuinely care for his patient well be speak with the warmth of a friend rather than just as a doctor and always follow up he s approachable easy to talk to and truly go above and beyond for his patient he ll continue to be my go to as I can t say enough good thing about he highly recommend,POSITIVE,0.9954544305801392
Mediclinic_City_Hospital,5.0,"I had an excellent experience at Mediclinic City Hospital. Dr. Ved Goswami was very kind, professional, and explained everything clearly. He spoke with me in a respectful and caring way, and gave me the correct diagnosis for my injury. The process was quick ,I didn’t have to wait long and the staff were very helpful. Highly recommended!",2 weeks ago,i had an excellent experience at mediclinic city hospital dr ved goswami was very kind professional and explained everything clearly he spoke with me in a respectful and caring way and gave me the correct diagnosis for my injury the process was quick i didn t have to wait long and the staff were very helpful highly recommended,i had an excellent experience at mediclinic city hospital dr ved goswami was very kind professional and explained everything clearly he spoke with me in a respectful and caring way and gave me the correct diagnosis for my injury the process was quick i didn t have to wait long and the staff were very helpful highly recommended,I have an excellent experience at mediclinic city hospital dr ve goswami be very kind professional and explain everything clearly he speak with I in a respectful and caring way and give I the correct diagnosis for my injury the process be quick I didn t have to wait long and the staff be very helpful highly recommend,POSITIVE,0.9996914863586426
Mediclinic_City_Hospital,5.0,"My husband and I recently visited Dr. Mohamed Ansari at Mediclinic City Hospital for our vaccines and blood test check, and we had a great experience. Dr. Ansari was extremely kind, patient, and professional. He took the time to explain everything in detail, making sure we understood each step of the process. We both felt very comfortable and well cared for throughout the visit. Highly recommend him for anyone looking for a trustworthy and knowledgeable doctor.",a month ago,my husband and i recently visited dr mohamed ansari at mediclinic city hospital for our vaccines and blood test check and we had a great experience dr ansari was extremely kind patient and professional he took the time to explain everything in detail making sure we understood each step of the process we both felt very comfortable and well cared for throughout the visit highly recommend him for anyone looking for a trustworthy and knowledgeable doctor,my husband and i recently visited dr mohamed ansari at mediclinic city hospital for our vaccines and blood test check and we had a great experience dr ansari was extremely kind patient and professional he took the time to explain everything in detail making sure we understood each step of the process we both felt very comfortable and well cared for throughout the visit highly recommend him for anyone looking for a trustworthy and knowledgeable doctor,my husband and I recently visit dr mohame ansari at mediclinic city hospital for our vaccine and blood test check and we have a great experience dr ansari be extremely kind patient and professional he take the time to explain everything in detail make sure we understand each step of the process we both feel very comfortable and well care for throughout the visit highly recommend he for anyone look for a trustworthy and knowledgeable doctor,POSITIVE,0.9995704293251038
Mediclinic_City_Hospital,5.0,"Five star review for Nurse Nithya Nithyanandan Kumari
It has been two years since Nurse Nithya first took care of me and her consistency care kindness and attention have never changed. She always provides thorough observation complete reassurance and follows every protocol and medical update with exceptional professionalism. I have also seen how other patients feel very comfortable and confident under her care which truly reflects her compassion dedication and experience. She deserves a five star award for her outstanding service and for always going above and beyond in her performance. I am very happy and grateful that she continues to take care of me and other patients. We truly need more nurses like her who are committed caring and devoted to the highest standards of teamwork and patient care. Thank you from my heart Nurse Nithya.",Edited a month ago,five star review for nurse nithya nithyanandan kumari it has been two years since nurse nithya first took care of me and her consistency care kindness and attention have never changed she always provides thorough observation complete reassurance and follows every protocol and medical update with exceptional professionalism i have also seen how other patients feel very comfortable and confident under her care which truly reflects her compassion dedication and experience she deserves a five star award for her outstanding service and for always going above and beyond in her performance i am very happy and grateful that she continues to take care of me and other patients we truly need more nurses like her who are committed caring and devoted to the highest standards of teamwork and patient care thank you from my heart nurse nithya,five star review for nurse nithya nithyanandan kumari it has been two years since nurse nithya first took care of me and her consistency care kindness and attention have never changed she always provides thorough observation complete reassurance and follows every protocol and medical update with exceptional professionalism i have also seen how other patients feel very comfortable and confident under her care which truly reflects her compassion dedication and experience she deserves a five star award for her outstanding service and for always going above and beyond in her performance i am very happy and grateful that she continues to take care of me and other patients we truly need more nurses like her who are committed caring and devoted to the highest standards of teamwork and patient care thank you from my heart nurse nithya,five star review for nurse nithya nithyanandan kumari it have be two year since nurse nithya first take care of I and her consistency care kindness and attention have never change she always provide thorough observation complete reassurance and follow every protocol and medical update with exceptional professionalism I have also see how other patient feel very comfortable and confident under her care which truly reflect her compassion dedication and experience she deserve a five star award for her outstanding service and for always go above and beyond in her performance I be very happy and grateful that she continue to take care of I and other patient we truly need more nurse like she who be commit care and devote to the high standard of teamwork and patient care thank you from my heart nurse nithya,POSITIVE,0.9994321465492249
Mediclinic_City_Hospital,5.0,"Dr. Yacoub and his team are amazing. This is now my third knee surgery, but first time doing it in Dubai. They were very quick and efficient. Throughout my whole process they have been lovely and very professional. Would definitely recommend this team to everyone.",6 days ago,dr yacoub and his team are amazing this is now my third knee surgery but first time doing it in dubai they were very quick and efficient throughout my whole process they have been lovely and very professional would definitely recommend this team to everyone,dr yacoub and his team are amazing this is now my third knee surgery but first time doing it in dubai they were very quick and efficient throughout my whole process they have been lovely and very professional would definitely recommend this team to everyone,dr yacoub and his team be amazing this be now my third knee surgery but first time do it in dubai they be very quick and efficient throughout my whole process they have be lovely and very professional would definitely recommend this team to everyone,POSITIVE,0.9998171925544739
Mediclinic_City_Hospital,5.0,"I had an excellent experience with Dr. Sandra George. She takes the time to explain everything clearly, making sure I fully understand my health and any tests or treatments. I really appreciate how attentive she is, even personally calling to update me on my test results. Her professionalism, care, and approachability make her truly outstanding. I highly recommend Dr. Sandra to anyone looking for a knowledgeable and compassionate gynecologist.",2 months ago,i had an excellent experience with dr sandra george she takes the time to explain everything clearly making sure i fully understand my health and any tests or treatments i really appreciate how attentive she is even personally calling to update me on my test results her professionalism care and approachability make her truly outstanding i highly recommend dr sandra to anyone looking for a knowledgeable and compassionate gynecologist,i had an excellent experience with dr sandra george she takes the time to explain everything clearly making sure i fully understand my health and any tests or treatments i really appreciate how attentive she is even personally calling to update me on my test results her professionalism care and approachability make her truly outstanding i highly recommend dr sandra to anyone looking for a knowledgeable and compassionate gynecologist,I have an excellent experience with dr sandra george she take the time to explain everything clearly make sure I fully understand my health and any test or treatment I really appreciate how attentive she be even personally call to update I on my test result her professionalism care and approachability make she truly outstanding I highly recommend dr sandra to anyone look for a knowledgeable and compassionate gynecologist,POSITIVE,0.9998044371604919
Mediclinic_City_Hospital,5.0,"I would like to thank Mediclinic City Hospital for their excellent service and care. The staff was professional, kind, and supportive throughout our visit.

A special thanks to Dr. Zaid for treating my daughter with such compassion and expertise. His attention, patience, and reassuring approach made a big difference for us. We are truly grateful for the care we received.

Highly recommend this hospital for anyone seeking quality medical care.",a month ago,i would like to thank mediclinic city hospital for their excellent service and care the staff was professional kind and supportive throughout our visit a special thanks to dr zaid for treating my daughter with such compassion and expertise his attention patience and reassuring approach made a big difference for us we are truly grateful for the care we received highly recommend this hospital for anyone seeking quality medical care,i would like to thank mediclinic city hospital for their excellent service and care the staff was professional kind and supportive throughout our visit a special thanks to dr zaid for treating my daughter with such compassion and expertise his attention patience and reassuring approach made a big difference for us we are truly grateful for the care we received highly recommend this hospital for anyone seeking quality medical care,I would like to thank mediclinic city hospital for their excellent service and care the staff be professional kind and supportive throughout our visit a special thank to dr zaid for treat my daughter with such compassion and expertise his attention patience and reassuring approach make a big difference for we we be truly grateful for the care we receive highly recommend this hospital for anyone seek quality medical care,POSITIVE,0.9998138546943665
Mediclinic_City_Hospital,5.0,"Great experience with Dr Ansary. He didn’t jump into prescribing tests and meds straight away, but explored my lifestyle and medical history to understand the root cause of my concerns. I really appreciate his approach - clinical and personal. And I highly recommend him.",2 weeks ago,great experience with dr ansary he didn t jump into prescribing tests and meds straight away but explored my lifestyle and medical history to understand the root cause of my concerns i really appreciate his approach clinical and personal and i highly recommend him,great experience with dr ansary he didn t jump into prescribing tests and meds straight away but explored my lifestyle and medical history to understand the root cause of my concerns i really appreciate his approach clinical and personal and i highly recommend him,great experience with dr ansary he didn t jump into prescribing test and med straight away but explore my lifestyle and medical history to understand the root cause of my concern I really appreciate his approach clinical and personal and I highly recommend he,POSITIVE,0.9998070597648621
Mediclinic_City_Hospital,5.0,"Dr. Mohammad Subhan Ansary is an excellent family physician. His history taking, communication, and patient management skills are top notch. He has broad knowledge of the vast field of medicine which shows when he is communicating with the patient in a manner understandable by any patient.
I highly recommend him.",2 weeks ago,dr mohammad subhan ansary is an excellent family physician his history taking communication and patient management skills are top notch he has broad knowledge of the vast field of medicine which shows when he is communicating with the patient in a manner understandable by any patient i highly recommend him,dr mohammad subhan ansary is an excellent family physician his history taking communication and patient management skills are top notch he has broad knowledge of the vast field of medicine which shows when he is communicating with the patient in a manner understandable by any patient i highly recommend him,dr mohammad subhan ansary be an excellent family physician his history take communication and patient management skill be top notch he have broad knowledge of the vast field of medicine which show when he be communicate with the patient in a manner understandable by any patient I highly recommend he,POSITIVE,0.9996552467346191
