hospital,rating,review_text,datetime,cleaned_text,translated_text,lemmatized_text,Sentiment_Label,Sentiment_Score,Topic,no_stopwords,Topic_Keywords
Thumbay_Hospital_Ajman,5.0,"I would like to extend my sincere appreciation to Mr. Mohd Atyab from the Ultrasound and Radiology Department for his warm welcome, quick and efficient service, and outstanding professionalism. He went above and beyond to help us find a suitable appointment time for the patient, showing great understanding and flexibility. His respectful attitude and polite communication truly reflect the high standards of the hospital staff. Thank you, Mr. Mohd Atyab, for your exceptional support — wishing you continued success!",2 months ago,i would like to extend my sincere appreciation to mr mohd atyab from the ultrasound and radiology department for his warm welcome quick and efficient service and outstanding professionalism he went above and beyond to help us find a suitable appointment time for the patient showing great understanding and flexibility his respectful attitude and polite communication truly reflect the high standards of the hospital staff thank you mr mohd atyab for your exceptional support wishing you continued success,i would like to extend my sincere appreciation to mr mohd atyab from the ultrasound and radiology department for his warm welcome quick and efficient service and outstanding professionalism he went above and beyond to help us find a suitable appointment time for the patient showing great understanding and flexibility his respectful attitude and polite communication truly reflect the high standards of the hospital staff thank you mr mohd atyab for your exceptional support wishing you continued success,I would like to extend my sincere appreciation to mr mohd atyab from the ultrasound and radiology department for his warm welcome quick and efficient service and outstanding professionalism he go above and beyond to help we find a suitable appointment time for the patient show great understanding and flexibility his respectful attitude and polite communication truly reflect the high standard of the hospital staff thank you mr mohd atyab for your exceptional support wish you continue success,POSITIVE,0.9998202919960022,1,like extend appreciation mr mohd atyab ultrasound radiology department warm welcome quick efficient service outstanding professionalism went help suitable appointment time patient showing great understanding flexibility respectful attitude polite communication truly reflect high standards hospital staff thank mr mohd atyab exceptional support wishing continued success,"[('hospital', 0.05072087345377944), ('emergency', 0.042106441120570895), ('doctor', 0.034489950219849005), ('patient', 0.033445128459491755), ('patients', 0.029735448074605056), ('radiology', 0.028941241660940455), ('pm', 0.02867771216938271), ('waiting', 0.02772796490732864), ('staff', 0.02741508863629023), ('room', 0.027118267947111415)]"
Thumbay_Hospital_Ajman,5.0,"Carefully handled, we went for Cataract surgery under Dr. Kapil Das, she had 6/6 vision the next day of surgery. Entire staff is very accommodating and caring. Professional staff and helpful environment.",3 months ago,carefully handled we went for cataract surgery under dr kapil das she had 6 6 vision the next day of surgery entire staff is very accommodating and caring professional staff and helpful environment,carefully handled we went for cataract surgery under dr kapil das she had 6 6 vision the next day of surgery entire staff is very accommodating and caring professional staff and helpful environment,carefully handle we go for cataract surgery under dr kapil das she have 6 6 vision the next day of surgery entire staff be very accommodating and care professional staff and helpful environment,POSITIVE,0.9960145950317384,-1,carefully handled went cataract surgery dr kapil das 6 6 vision day surgery entire staff accommodating caring professional staff helpful environment,"[('dr', 0.10901429786498289), ('surgery', 0.10577172899566101), ('valentina', 0.10029485551359632), ('kapil', 0.09860233958138893), ('vision', 0.07464340135960114), ('giaccaglia', 0.07464340135960114), ('eye', 0.046635787406367826), ('cataract', 0.046635787406367826), ('doctor', 0.046421685363778664), ('went', 0.046006124686956265)]"
Thumbay_Hospital_Ajman,4.0,I Visted Dr. Usha Rani (gynecologist) in thumbay Nuaimiyah hospital. she is simple and gentle in behaviour and gave sufficient time to each patient. Explain things properly and addressed all my concerns. Overall she's  professional and a good doctor.,3 months ago,i visted dr usha rani gynecologist in thumbay nuaimiyah hospital she is simple and gentle in behaviour and gave sufficient time to each patient explain things properly and addressed all my concerns overall she s professional and a good doctor,i visted dr usha rani gynecologist in thumbay nuaimiyah hospital she is simple and gentle in behaviour and gave sufficient time to each patient explain things properly and addressed all my concerns overall she s professional and a good doctor,I viste dr usha rani gynecologist in thumbay nuaimiyah hospital she be simple and gentle in behaviour and give sufficient time to each patient explain thing properly and address all my concern overall she s professional and a good doctor,POSITIVE,0.9985641837120056,0,visted dr usha rani gynecologist thumbay nuaimiyah hospital simple gentle behaviour gave sufficient time patient explain things properly addressed concerns overall s professional good doctor,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Thumbay_Hospital_Ajman,5.0,"We have a great experience with dr Tahani Hassan the paediatric doctor with my precious child and we recommend her for kids
Saleh is extremely happy and said I want to be 10000 days in Thumbay because of her",a month ago,we have a great experience with dr tahani hassan the paediatric doctor with my precious child and we recommend her for kids saleh is extremely happy and said i want to be 10000 days in thumbay because of her,we have a great experience with dr tahani hassan the paediatric doctor with my precious child and we recommend her for kids saleh is extremely happy and said i want to be 10000 days in thumbay because of her,we have a great experience with dr tahani hassan the paediatric doctor with my precious child and we recommend she for kid saleh be extremely happy and say I want to be 10000 day in thumbay because of she,POSITIVE,0.999346911907196,0,great experience dr tahani hassan paediatric doctor precious child recommend kids saleh extremely happy said want 10000 days thumbay,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Thumbay_Hospital_Ajman,5.0,"Thank you Dr. Ruchita from Physiotherapy.
She was greatly experienced in her field and has a very lovely attitude. She displayed close attention in treating her patient.",a month ago,thank you dr ruchita from physiotherapy she was greatly experienced in her field and has a very lovely attitude she displayed close attention in treating her patient,thank you dr ruchita from physiotherapy she was greatly experienced in her field and has a very lovely attitude she displayed close attention in treating her patient,thank you dr ruchita from physiotherapy she be greatly experience in her field and have a very lovely attitude she display close attention in treat her patient,POSITIVE,0.999852180480957,2,thank dr ruchita physiotherapy greatly experienced field lovely attitude displayed close attention treating patient,"[('ruchita', 0.19697394549058456), ('physiotherapy', 0.1418852936767443), ('treatment', 0.13264654855099736), ('dr', 0.12013889587912041), ('pain', 0.09038525180259947), ('exercises', 0.07562555637517142), ('physiotherapist', 0.06933316626157833), ('happy', 0.06806076831929295), ('took', 0.0641000040383877), ('kadam', 0.06289209123119031)]"
Thumbay_Hospital_Ajman,5.0,Good experience with Pilonidal sinus closed wound excision by Dr Asim rafiq. Complications arose after treatment but dealt with it very effectively and hospitably. Nurses also good.,2 months ago,good experience with pilonidal sinus closed wound excision by dr asim rafiq complications arose after treatment but dealt with it very effectively and hospitably nurses also good,good experience with pilonidal sinus closed wound excision by dr asim rafiq complications arose after treatment but dealt with it very effectively and hospitably nurses also good,good experience with pilonidal sinus close wound excision by dr asim rafiq complication arise after treatment but deal with it very effectively and hospitably nurse also good,POSITIVE,0.9994542002677916,0,good experience pilonidal sinus closed wound excision dr asim rafiq complications arose treatment dealt effectively hospitably nurses good,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Thumbay_Hospital_Ajman,5.0,"I cannot express enough gratitude for the exceptional care and treatment I received at Thumbay Hospital under the guidance of Dr. Ghulam Nabi, Consultant Gastro Enterologist.
Dr. Ghulam Nabi is truly a remarkable physician. His expertise, compassion, and dedication to his patients are unparalleled. He took the time to thoroughly explain my condition, answer all my questions, and outline a clear treatment plan and  made me feel confident that I was in the best hands possible.
The entire medical team at Thumbay Hospital was equally impressive. The nurses, technicians, and support staff were attentive, kind, and highly skilled. the level of care I received was nothing short of outstanding.
Thanks to Dr. Ghulam Nabi and the team at Thumbay Hospital, my health has significantly improved, and I am on the path to a full recovery. I wholeheartedly recommend Thumbay Hospital and Dr. Ghulam Nabi to anyone seeking top-notch medical care.",9 months ago,i cannot express enough gratitude for the exceptional care and treatment i received at thumbay hospital under the guidance of dr ghulam nabi consultant gastro enterologist dr ghulam nabi is truly a remarkable physician his expertise compassion and dedication to his patients are unparalleled he took the time to thoroughly explain my condition answer all my questions and outline a clear treatment plan and made me feel confident that i was in the best hands possible the entire medical team at thumbay hospital was equally impressive the nurses technicians and support staff were attentive kind and highly skilled the level of care i received was nothing short of outstanding thanks to dr ghulam nabi and the team at thumbay hospital my health has significantly improved and i am on the path to a full recovery i wholeheartedly recommend thumbay hospital and dr ghulam nabi to anyone seeking top notch medical care,i cannot express enough gratitude for the exceptional care and treatment i received at thumbay hospital under the guidance of dr ghulam nabi consultant gastro enterologist dr ghulam nabi is truly a remarkable physician his expertise compassion and dedication to his patients are unparalleled he took the time to thoroughly explain my condition answer all my questions and outline a clear treatment plan and made me feel confident that i was in the best hands possible the entire medical team at thumbay hospital was equally impressive the nurses technicians and support staff were attentive kind and highly skilled the level of care i received was nothing short of outstanding thanks to dr ghulam nabi and the team at thumbay hospital my health has significantly improved and i am on the path to a full recovery i wholeheartedly recommend thumbay hospital and dr ghulam nabi to anyone seeking top notch medical care,I can not express enough gratitude for the exceptional care and treatment I receive at thumbay hospital under the guidance of dr ghulam nabi consultant gastro enterologist dr ghulam nabi be truly a remarkable physician his expertise compassion and dedication to his patient be unparalleled he take the time to thoroughly explain my condition answer all my question and outline a clear treatment plan and make I feel confident that I be in the good hand possible the entire medical team at thumbay hospital be equally impressive the nurse technician and support staff be attentive kind and highly skilled the level of care I receive be nothing short of outstanding thank to dr ghulam nabi and the team at thumbay hospital my health have significantly improve and I be on the path to a full recovery I wholeheartedly recommend thumbay hospital and dr ghulam nabi to anyone seek top notch medical care,POSITIVE,0.9978051781654358,0,express gratitude exceptional care treatment received thumbay hospital guidance dr ghulam nabi consultant gastro enterologist dr ghulam nabi truly remarkable physician expertise compassion dedication patients unparalleled took time thoroughly explain condition answer questions outline clear treatment plan feel confident best hands possible entire medical team thumbay hospital equally impressive nurses technicians support staff attentive kind highly skilled level care received short outstanding thanks dr ghulam nabi team thumbay hospital health significantly improved path recovery wholeheartedly recommend thumbay hospital dr ghulam nabi seeking notch medical care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Thumbay_Hospital_Ajman,5.0,"- Great experience!, I did a Circumcision surgical for my new 2 weeks old baby, it was 10mins. time with very less pain after, my baby didn't suffer at all.

- Special thanks to Dr. Asim who he was a really professional and knows well what he is doing!, has a great bedside manner and listens attentively, i highly recommend him!

- The billing process was transparent and straightforward. No surprises.

- All the staff was helpful and kind, and thanks to the shift nurse at counter 1.

Regards.",a year ago,great experience i did a circumcision surgical for my new 2 weeks old baby it was 10mins time with very less pain after my baby didn t suffer at all special thanks to dr asim who he was a really professional and knows well what he is doing has a great bedside manner and listens attentively i highly recommend him the billing process was transparent and straightforward no surprises all the staff was helpful and kind and thanks to the shift nurse at counter 1 regards,great experience i did a circumcision surgical for my new 2 weeks old baby it was 10mins time with very less pain after my baby didn t suffer at all special thanks to dr asim who he was a really professional and knows well what he is doing has a great bedside manner and listens attentively i highly recommend him the billing process was transparent and straightforward no surprises all the staff was helpful and kind and thanks to the shift nurse at counter 1 regards,great experience I do a circumcision surgical for my new 2 week old baby it be 10mins time with very less pain after my baby didn t suffer at all special thank to dr asim who he be a really professional and know well what he be do have a great bedside manner and listen attentively I highly recommend he the billing process be transparent and straightforward no surprise all the staff be helpful and kind and thank to the shift nurse at counter 1 regard,POSITIVE,0.9932504892349244,0,great experience did circumcision surgical new 2 weeks old baby 10mins time pain baby didn t suffer special thanks dr asim really professional knows doing great bedside manner listens attentively highly recommend billing process transparent straightforward surprises staff helpful kind thanks shift nurse counter 1 regards,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Thumbay_Hospital_Ajman,5.0,"I had a great experience with Dr Ruchita Kadam, physiotherapist at Thumbay hospital ajman..From the very first session, she was very attentive to my case and gave me a clear picture of the problem. She clearly guided my through effective exercises and treatment. I started feeling noticeable improvement within a few session. Thank you to her and thumbay hospital to have her. I highly recommend her and the hospital for physiotherapy.",3 months ago,i had a great experience with dr ruchita kadam physiotherapist at thumbay hospital ajman from the very first session she was very attentive to my case and gave me a clear picture of the problem she clearly guided my through effective exercises and treatment i started feeling noticeable improvement within a few session thank you to her and thumbay hospital to have her i highly recommend her and the hospital for physiotherapy,i had a great experience with dr ruchita kadam physiotherapist at thumbay hospital ajman from the very first session she was very attentive to my case and gave me a clear picture of the problem she clearly guided my through effective exercises and treatment i started feeling noticeable improvement within a few session thank you to her and thumbay hospital to have her i highly recommend her and the hospital for physiotherapy,I have a great experience with dr ruchita kadam physiotherapist at thumbay hospital ajman from the very first session she be very attentive to my case and give I a clear picture of the problem she clearly guide my through effective exercise and treatment I start feel noticeable improvement within a few session thank you to she and thumbay hospital to have she I highly recommend she and the hospital for physiotherapy,POSITIVE,0.9984686970710754,2,great experience dr ruchita kadam physiotherapist thumbay hospital ajman session attentive case gave clear picture problem clearly guided effective exercises treatment started feeling noticeable improvement session thank thumbay hospital highly recommend hospital physiotherapy,"[('ruchita', 0.19697394549058456), ('physiotherapy', 0.1418852936767443), ('treatment', 0.13264654855099736), ('dr', 0.12013889587912041), ('pain', 0.09038525180259947), ('exercises', 0.07562555637517142), ('physiotherapist', 0.06933316626157833), ('happy', 0.06806076831929295), ('took', 0.0641000040383877), ('kadam', 0.06289209123119031)]"
Thumbay_Hospital_Ajman,5.0,"Feedback for Dr. Rekha Khatri – General Surgeon

Highly Recommended !

I have been consulting Dr. Rekha Khatri for mastitis-related concerns, and I truly appreciate the exceptional care she provides. She consistently puts in her best efforts to treat me, not only medically but also emotionally always offering reassurance, reducing my stress, and approaching my recovery with compassion and positivity.

After consulting with several general surgeons, Dr. Khatri stands out for her genuine empathy, respectful approach, and unwavering dedication. Her ability to combine clinical expertise with heartfelt care makes a meaningful difference in a patient’s healing journey.",3 months ago,feedback for dr rekha khatri general surgeon highly recommended i have been consulting dr rekha khatri for mastitis related concerns and i truly appreciate the exceptional care she provides she consistently puts in her best efforts to treat me not only medically but also emotionally always offering reassurance reducing my stress and approaching my recovery with compassion and positivity after consulting with several general surgeons dr khatri stands out for her genuine empathy respectful approach and unwavering dedication her ability to combine clinical expertise with heartfelt care makes a meaningful difference in a patient s healing journey,feedback for dr rekha khatri general surgeon highly recommended i have been consulting dr rekha khatri for mastitis related concerns and i truly appreciate the exceptional care she provides she consistently puts in her best efforts to treat me not only medically but also emotionally always offering reassurance reducing my stress and approaching my recovery with compassion and positivity after consulting with several general surgeons dr khatri stands out for her genuine empathy respectful approach and unwavering dedication her ability to combine clinical expertise with heartfelt care makes a meaningful difference in a patient s healing journey,feedback for dr rekha khatri general surgeon highly recommend I have be consult dr rekha khatri for mastitis relate concern and I truly appreciate the exceptional care she provide she consistently put in her good effort to treat I not only medically but also emotionally always offer reassurance reduce my stress and approach my recovery with compassion and positivity after consult with several general surgeon dr khatri stand out for her genuine empathy respectful approach and unwavere dedication her ability to combine clinical expertise with heartfelt care make a meaningful difference in a patient s healing journey,POSITIVE,0.9997045397758484,0,feedback dr rekha khatri general surgeon highly recommended consulting dr rekha khatri mastitis related concerns truly appreciate exceptional care provides consistently puts best efforts treat medically emotionally offering reassurance reducing stress approaching recovery compassion positivity consulting general surgeons dr khatri stands genuine empathy respectful approach unwavering dedication ability combine clinical expertise heartfelt care makes meaningful difference patient s healing journey,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Thumbay_Hospital_Ajman,5.0,"I had an excellent experience at Thumbay Hospital Ajman. Dr. Asim performed a flawless surgery—everything went smoothly and I felt well taken care of throughout the process. He provided clear instructions and helpful guidance every step of the way.

Dr. Mais from Internal Medicine was also extremely helpful. Her diagnosis was accurate, and the prescribed medicines worked effectively. I truly appreciated her attentive and caring approach.

The nursing staff were cheerful, supportive, and always ready to assist, which made my recovery much more comfortable.

Highly recommend this hospital for its professionalism and compassionate care!",5 months ago,i had an excellent experience at thumbay hospital ajman dr asim performed a flawless surgery everything went smoothly and i felt well taken care of throughout the process he provided clear instructions and helpful guidance every step of the way dr mais from internal medicine was also extremely helpful her diagnosis was accurate and the prescribed medicines worked effectively i truly appreciated her attentive and caring approach the nursing staff were cheerful supportive and always ready to assist which made my recovery much more comfortable highly recommend this hospital for its professionalism and compassionate care,i had an excellent experience at thumbay hospital ajman dr asim performed a flawless surgery everything went smoothly and i felt well taken care of throughout the process he provided clear instructions and helpful guidance every step of the way dr mais from internal medicine was also extremely helpful her diagnosis was accurate and the prescribed medicines worked effectively i truly appreciated her attentive and caring approach the nursing staff were cheerful supportive and always ready to assist which made my recovery much more comfortable highly recommend this hospital for its professionalism and compassionate care,I have an excellent experience at thumbay hospital ajman dr asim perform a flawless surgery everything go smoothly and I feel well take care of throughout the process he provide clear instruction and helpful guidance every step of the way dr mais from internal medicine be also extremely helpful her diagnosis be accurate and the prescribed medicine work effectively I truly appreciate her attentive and caring approach the nursing staff be cheerful supportive and always ready to assist which make my recovery much more comfortable highly recommend this hospital for its professionalism and compassionate care,POSITIVE,0.9996824264526368,0,excellent experience thumbay hospital ajman dr asim performed flawless surgery went smoothly felt taken care process provided clear instructions helpful guidance step way dr mais internal medicine extremely helpful diagnosis accurate prescribed medicines worked effectively truly appreciated attentive caring approach nursing staff cheerful supportive ready assist recovery comfortable highly recommend hospital professionalism compassionate care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Thumbay_Hospital_Ajman,5.0,"Got treated for my back from Dr Ruchita, physiotherapist and I am out of words to be thankful to her. Her exercises have been so helpful to get rid of my pain. Very knowledgeable doctor with positive attitude. I got physiotherapy done from 3 hospitals but this was the best hospital I came across. Big thank you to thunbay hospital",5 months ago,got treated for my back from dr ruchita physiotherapist and i am out of words to be thankful to her her exercises have been so helpful to get rid of my pain very knowledgeable doctor with positive attitude i got physiotherapy done from 3 hospitals but this was the best hospital i came across big thank you to thunbay hospital,got treated for my back from dr ruchita physiotherapist and i am out of words to be thankful to her her exercises have been so helpful to get rid of my pain very knowledgeable doctor with positive attitude i got physiotherapy done from 3 hospitals but this was the best hospital i came across big thank you to thunbay hospital,get treat for my back from dr ruchita physiotherapist and I be out of word to be thankful to her her exercise have be so helpful to get rid of my pain very knowledgeable doctor with positive attitude I get physiotherapy do from 3 hospital but this be the good hospital I come across big thank you to thunbay hospital,POSITIVE,0.997865617275238,2,got treated dr ruchita physiotherapist words thankful exercises helpful rid pain knowledgeable doctor positive attitude got physiotherapy 3 hospitals best hospital came big thank thunbay hospital,"[('ruchita', 0.19697394549058456), ('physiotherapy', 0.1418852936767443), ('treatment', 0.13264654855099736), ('dr', 0.12013889587912041), ('pain', 0.09038525180259947), ('exercises', 0.07562555637517142), ('physiotherapist', 0.06933316626157833), ('happy', 0.06806076831929295), ('took', 0.0641000040383877), ('kadam', 0.06289209123119031)]"
Thumbay_Hospital_Ajman,5.0,"I took treatment for my ankle from Dr Ruchita kadam, physiotherapist. I had a fall and twisted my ankle. My ankle was in cast for 3 weeks and I had lot of swelling and pain in my ankle. Walking was difficult and Dr Ayman suggested me physiotherapy. After 5 sessions of physiotherapy my swelling is completely gone and pain too. The machines and the exercises have helped me to come back to my normal schedule. A big thank you to both the drs . Dr Ayman and dr Ruchita",3 months ago,i took treatment for my ankle from dr ruchita kadam physiotherapist i had a fall and twisted my ankle my ankle was in cast for 3 weeks and i had lot of swelling and pain in my ankle walking was difficult and dr ayman suggested me physiotherapy after 5 sessions of physiotherapy my swelling is completely gone and pain too the machines and the exercises have helped me to come back to my normal schedule a big thank you to both the drs dr ayman and dr ruchita,i took treatment for my ankle from dr ruchita kadam physiotherapist i had a fall and twisted my ankle my ankle was in cast for 3 weeks and i had lot of swelling and pain in my ankle walking was difficult and dr ayman suggested me physiotherapy after 5 sessions of physiotherapy my swelling is completely gone and pain too the machines and the exercises have helped me to come back to my normal schedule a big thank you to both the drs dr ayman and dr ruchita,I take treatment for my ankle from dr ruchita kadam physiotherapist I have a fall and twist my ankle my ankle be in cast for 3 week and I have lot of swelling and pain in my ankle walk be difficult and dr ayman suggest I physiotherapy after 5 session of physiotherapy my swelling be completely go and pain too the machine and the exercise have help I to come back to my normal schedule a big thank you to both the drs dr ayman and dr ruchita,POSITIVE,0.7638087868690491,2,took treatment ankle dr ruchita kadam physiotherapist fall twisted ankle ankle cast 3 weeks lot swelling pain ankle walking difficult dr ayman suggested physiotherapy 5 sessions physiotherapy swelling completely gone pain machines exercises helped come normal schedule big thank drs dr ayman dr ruchita,"[('ruchita', 0.19697394549058456), ('physiotherapy', 0.1418852936767443), ('treatment', 0.13264654855099736), ('dr', 0.12013889587912041), ('pain', 0.09038525180259947), ('exercises', 0.07562555637517142), ('physiotherapist', 0.06933316626157833), ('happy', 0.06806076831929295), ('took', 0.0641000040383877), ('kadam', 0.06289209123119031)]"
Thumbay_Hospital_Ajman,1.0,"Booked an appointment by9am but there is no one in reception ,there is no one to guide,
Running around asking cleaner,found a nurse her attitude is also high as sky.
Very disappointed by the service you provid.
Reception people should be arrive before Doc.
I dont understand why they even given me an appointment, if there is no one to attend.",3 months ago,booked an appointment by9am but there is no one in reception there is no one to guide running around asking cleaner found a nurse her attitude is also high as sky very disappointed by the service you provid reception people should be arrive before doc i dont understand why they even given me an appointment if there is no one to attend,booked an appointment by9am but there is no one in reception there is no one to guide running around asking cleaner found a nurse her attitude is also high as sky very disappointed by the service you provid reception people should be arrive before doc i dont understand why they even given me an appointment if there is no one to attend,book an appointment by9am but there be no one in reception there be no one to guide run around ask clean find a nurse her attitude be also high as sky very disappointed by the service you provid reception people should be arrive before doc I do not understand why they even give I an appointment if there be no one to attend,NEGATIVE,0.9992413520812988,1,booked appointment by9am reception guide running asking cleaner nurse attitude high sky disappointed service provid reception people arrive doc dont understand given appointment attend,"[('hospital', 0.05072087345377944), ('emergency', 0.042106441120570895), ('doctor', 0.034489950219849005), ('patient', 0.033445128459491755), ('patients', 0.029735448074605056), ('radiology', 0.028941241660940455), ('pm', 0.02867771216938271), ('waiting', 0.02772796490732864), ('staff', 0.02741508863629023), ('room', 0.027118267947111415)]"
Thumbay_Hospital_Ajman,1.0,"""Subject: Issue with Blood Sample Collection for Newborn (5 days old) at Thumbay Hospital Ajman

Dear [Hospital Administration],

I recently visited Thumbay Hospital Ajman with my 5-day-old baby for a blood test. After completing the test, I returned home. However, 5 hours later, I received a call from the lab staff informing me that the blood sample collected was insufficient and requesting me to return for another sample collection.

Unfortunately, the experience was further marred by the unprofessional behavior of the nurse who collected the blood sample. Her service was subpar, and her behavior was unacceptable. This caused significant inconvenience, distress, and anxiety for my newborn and me.

I kindly request that the hospital reviews its procedures to ensure such incidents are minimized in the future, considering the vulnerability of newborns. Additionally, I hope the hospital will address the issue of nurse conduct and provide training to ensure a better experience for patients.

Sincerely,
Patient",4 months ago,subject issue with blood sample collection for newborn 5 days old at thumbay hospital ajman dear hospital administration i recently visited thumbay hospital ajman with my 5 day old baby for a blood test after completing the test i returned home however 5 hours later i received a call from the lab staff informing me that the blood sample collected was insufficient and requesting me to return for another sample collection unfortunately the experience was further marred by the unprofessional behavior of the nurse who collected the blood sample her service was subpar and her behavior was unacceptable this caused significant inconvenience distress and anxiety for my newborn and me i kindly request that the hospital reviews its procedures to ensure such incidents are minimized in the future considering the vulnerability of newborns additionally i hope the hospital will address the issue of nurse conduct and provide training to ensure a better experience for patients sincerely patient,subject issue with blood sample collection for newborn 5 days old at thumbay hospital ajman dear hospital administration i recently visited thumbay hospital ajman with my 5 day old baby for a blood test after completing the test i returned home however 5 hours later i received a call from the lab staff informing me that the blood sample collected was insufficient and requesting me to return for another sample collection unfortunately the experience was further marred by the unprofessional behavior of the nurse who collected the blood sample her service was subpar and her behavior was unacceptable this caused significant inconvenience distress and anxiety for my newborn and me i kindly request that the hospital reviews its procedures to ensure such incidents are minimized in the future considering the vulnerability of newborns additionally i hope the hospital will address the issue of nurse conduct and provide training to ensure a better experience for patients sincerely patient,subject issue with blood sample collection for newborn 5 day old at thumbay hospital ajman dear hospital administration I recently visit thumbay hospital ajman with my 5 day old baby for a blood test after complete the test I return home however 5 hour later I receive a call from the lab staff inform I that the blood sample collect be insufficient and request I to return for another sample collection unfortunately the experience be far mar by the unprofessional behavior of the nurse who collect the blood sample her service be subpar and her behavior be unacceptable this cause significant inconvenience distress and anxiety for my newborn and I I kindly request that the hospital review its procedure to ensure such incident be minimize in the future consider the vulnerability of newborn additionally I hope the hospital will address the issue of nurse conduct and provide training to ensure a well experience for patient sincerely patient,NEGATIVE,0.998292863368988,1,subject issue blood sample collection newborn 5 days old thumbay hospital ajman dear hospital administration recently visited thumbay hospital ajman 5 day old baby blood test completing test returned home 5 hours later received lab staff informing blood sample collected insufficient requesting return sample collection unfortunately experience marred unprofessional behavior nurse collected blood sample service subpar behavior unacceptable caused significant inconvenience distress anxiety newborn kindly request hospital reviews procedures ensure incidents minimized future considering vulnerability newborns additionally hope hospital address issue nurse conduct provide training ensure better experience patients sincerely patient,"[('hospital', 0.05072087345377944), ('emergency', 0.042106441120570895), ('doctor', 0.034489950219849005), ('patient', 0.033445128459491755), ('patients', 0.029735448074605056), ('radiology', 0.028941241660940455), ('pm', 0.02867771216938271), ('waiting', 0.02772796490732864), ('staff', 0.02741508863629023), ('room', 0.027118267947111415)]"
Thumbay_Hospital_Ajman,1.0,I was in emergency check up for my daughter and  she discharge from emergency and  i have to wait for more than 25 min  in the pharmacy bcz DR didn’t sent the description of the medicine …very poor service…,11 months ago,i was in emergency check up for my daughter and she discharge from emergency and i have to wait for more than 25 min in the pharmacy bcz dr didn t sent the description of the medicine very poor service,i was in emergency check up for my daughter and she discharge from emergency and i have to wait for more than 25 min in the pharmacy bcz dr didn t sent the description of the medicine very poor service,I be in emergency check up for my daughter and she discharge from emergency and I have to wait for more than 25 min in the pharmacy bcz dr didn t send the description of the medicine very poor service,NEGATIVE,0.9990658164024352,1,emergency check daughter discharge emergency wait 25 min pharmacy bcz dr didn t sent description medicine poor service,"[('hospital', 0.05072087345377944), ('emergency', 0.042106441120570895), ('doctor', 0.034489950219849005), ('patient', 0.033445128459491755), ('patients', 0.029735448074605056), ('radiology', 0.028941241660940455), ('pm', 0.02867771216938271), ('waiting', 0.02772796490732864), ('staff', 0.02741508863629023), ('room', 0.027118267947111415)]"
